STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Total crimes against SCs
DELHI,CENTRAL,2009,0,0,0,0,0,0,0,2,0,0,2
DELHI,CRIME BRANCH,2009,0,0,0,0,0,0,0,0,0,0,0
DELHI,EAST,2009,0,0,0,0,0,0,0,2,0,0,2
DELHI,EOW,2009,0,0,0,0,0,0,0,0,0,0,0
DELHI,GRP(RLY),2009,0,0,0,0,0,0,0,0,0,0,0
DELHI,IGI AIRPORT,2009,0,0,0,0,0,0,0,1,0,0,1
DELHI,NEW DELHI,2009,0,0,0,0,0,0,0,2,0,0,2
DELHI,NORTH,2009,0,0,0,0,0,0,0,3,0,0,3
DELHI,NORTH-EAST,2009,0,0,0,0,0,0,0,3,1,0,4
DELHI,NORTH-WEST,2009,0,0,0,0,0,0,0,1,0,0,1
DELHI,OUTER,2009,0,0,0,0,0,0,0,5,0,0,5
DELHI,SOUTH,2009,0,0,0,0,0,0,0,2,1,0,3
DELHI,SOUTH-EAST,2009,0,0,0,0,0,0,0,1,0,0,1
DELHI,SOUTH-WEST,2009,0,0,0,0,0,0,0,5,0,0,5
DELHI,STF,2009,0,0,0,0,0,0,0,0,0,0,0
DELHI,WEST,2009,0,0,0,0,0,0,0,4,0,0,4
DELHI,TOTAL,2009,0,0,0,0,0,0,0,31,2,0,33
LAKSHADWEEP,LAKSHADWEEP,2009,0,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,TOTAL,2009,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,KARAIKAL,2009,0,0,0,0,0,0,0,1,2,0,3
PUDUCHERRY,PUDUCHERRY,2009,0,0,0,0,0,0,0,2,24,0,26
PUDUCHERRY,TOTAL,2009,0,0,0,0,0,0,0,3,26,0,29
ANDHRA PRADESH,ADILABAD,2010,0,6,0,0,0,3,4,10,0,10,33
ANDHRA PRADESH,ANANTAPUR,2010,1,1,0,0,0,1,25,69,0,48,145
ANDHRA PRADESH,CHITTOOR,2010,3,3,0,0,0,0,57,47,0,47,157
ANDHRA PRADESH,CUDDAPAH,2010,0,2,2,0,0,0,72,25,0,38,139
ANDHRA PRADESH,CYBERABAD,2010,0,5,1,0,0,0,1,140,13,32,192
ANDHRA PRADESH,EAST GODAVARI,2010,3,6,0,0,0,3,21,55,4,200,292
ANDHRA PRADESH,GUNTAKAL RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,2010,2,4,0,0,0,2,36,14,0,75,133
ANDHRA PRADESH,GUNTUR URBAN,2010,1,2,0,0,0,0,3,3,0,27,36
ANDHRA PRADESH,HYDERABAD CITY,2010,0,2,0,0,0,0,4,58,0,47,111
ANDHRA PRADESH,KARIMNAGAR,2010,1,10,3,0,0,2,17,67,0,165,265
ANDHRA PRADESH,KHAMMAM,2010,0,2,1,0,0,0,7,6,0,25,41
ANDHRA PRADESH,KRISHNA,2010,0,3,0,0,0,1,24,10,27,61,126
ANDHRA PRADESH,KURNOOL,2010,3,3,0,0,0,2,52,102,0,170,332
ANDHRA PRADESH,MAHABOOBNAGAR,2010,6,3,0,0,0,0,33,85,0,85,212
ANDHRA PRADESH,MEDAK,2010,3,7,0,0,0,0,7,69,0,52,138
ANDHRA PRADESH,NALGONDA,2010,3,5,0,0,0,1,18,149,0,121,297
ANDHRA PRADESH,NELLORE,2010,2,2,0,0,0,1,30,34,0,87,156
ANDHRA PRADESH,NIZAMABAD,2010,6,7,1,0,0,0,11,15,0,53,93
ANDHRA PRADESH,PRAKASHAM,2010,0,1,1,0,0,1,67,10,2,53,135
ANDHRA PRADESH,RAJAHMUNDRY,2010,0,3,0,0,0,0,10,44,0,26,83
ANDHRA PRADESH,RANGA REDDY,2010,0,1,0,0,0,0,1,38,0,9,49
ANDHRA PRADESH,SECUNDERABAD RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,2010,2,5,0,0,0,0,13,95,0,75,190
ANDHRA PRADESH,TIRUPATHI URBAN,2010,1,0,3,0,0,0,18,35,2,33,92
ANDHRA PRADESH,VIJAYAWADA CITY,2010,2,1,4,0,0,0,129,7,0,130,273
ANDHRA PRADESH,VIJAYAWADA RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHA RURAL,2010,0,1,0,0,0,0,8,63,0,40,112
ANDHRA PRADESH,VISAKHAPATNAM,2010,0,2,0,0,1,0,3,39,0,16,61
ANDHRA PRADESH,VIZIANAGARAM,2010,1,0,0,0,0,0,0,58,2,0,61
ANDHRA PRADESH,WARANGAL,2010,1,1,0,0,0,0,10,14,0,14,40
ANDHRA PRADESH,WARANGAL URBAN,2010,1,1,0,0,0,0,8,0,0,29,39
ANDHRA PRADESH,WEST GODAVARI,2010,1,11,2,0,0,0,20,148,0,106,288
ANDHRA PRADESH,TOTAL,2010,43,100,18,0,1,17,709,1509,50,1874,4321
ARUNACHAL PRADESH,ANJAW,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,CHANGLANG,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,DIBANG VALLEY,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,K/KUMEY,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,KAMENG EAST,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,KAMENG WEST,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOHIT,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,PAPUM PARE,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,RURAL,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG EAST,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG UPPER,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG WEST,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TAWANG,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TIRAP,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2010,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TOTAL,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BARPETA,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BASKA,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,C.I.D.,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,2010,0,0,0,0,0,0,0,1,0,2,3
ASSAM,CHIRANG,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DHEMAJI,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,2010,0,0,0,0,0,0,0,0,0,1,1
ASSAM,DIBRUGARH,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,G.R.P.,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GUWAHATI CITY,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KARBI ANGLONG,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,N.C.HILLS,2010,0,0,0,0,0,0,0,0,0,1,1
ASSAM,NAGAON,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,R.P.O.,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,TINSUKIA,2010,0,0,0,0,0,0,0,0,0,2,2
ASSAM,UDALGURI,2010,0,0,0,0,0,0,0,0,0,0,0
ASSAM,TOTAL,2010,0,0,0,0,0,0,0,1,0,6,7
BIHAR,ARARIA,2010,0,0,1,0,0,2,25,35,0,7,70
BIHAR,ARWAL,2010,0,0,0,0,0,0,0,13,0,0,13
BIHAR,AURANGABAD,2010,0,0,0,0,0,0,65,82,0,20,167
BIHAR,BAGAHA,2010,0,0,0,0,0,0,9,42,0,33,84
BIHAR,BANKA,2010,0,0,0,0,0,0,18,36,0,18,72
BIHAR,BEGUSARAI,2010,0,0,0,0,0,0,27,215,0,3,245
BIHAR,BETTIAH,2010,0,0,0,0,0,0,0,37,0,0,37
BIHAR,BHABHUA,2010,0,0,0,0,0,0,0,38,0,0,38
BIHAR,BHAGALPUR,2010,1,1,3,0,1,0,12,56,0,0,74
BIHAR,BHOJPUR,2010,0,0,0,0,0,0,0,106,0,0,106
BIHAR,BUXAR,2010,0,0,0,0,0,0,0,62,0,0,62
BIHAR,DARBHANGA,2010,0,0,0,0,0,0,0,117,0,0,117
BIHAR,GAYA,2010,0,2,0,0,0,3,1,115,0,0,121
BIHAR,GOPALGANJ,2010,0,0,6,0,0,0,0,60,0,0,66
BIHAR,JAMALPUR RLY.,2010,0,0,0,0,0,0,0,1,0,0,1
BIHAR,JAMUI,2010,4,2,0,0,1,2,40,56,0,13,118
BIHAR,JEHANABAD,2010,0,0,0,0,0,0,0,42,0,0,42
BIHAR,KATIHAR,2010,0,0,0,0,0,0,0,42,0,0,42
BIHAR,KATIHAR RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
BIHAR,KHAGARIA,2010,0,0,0,0,0,0,0,58,0,0,58
BIHAR,KISHANGANJ,2010,0,0,0,0,0,0,0,9,0,0,9
BIHAR,LAKHISARAI,2010,0,1,1,0,0,0,0,20,0,0,22
BIHAR,MADHEPURA,2010,5,3,1,0,2,4,12,38,0,14,79
BIHAR,MADHUBANI,2010,0,0,0,0,0,0,0,103,0,0,103
BIHAR,MOTIHARI,2010,0,0,0,0,0,0,49,85,0,36,170
BIHAR,MUNGER,2010,0,0,0,0,0,0,0,56,0,0,56
BIHAR,MUZAFFARPUR,2010,0,0,0,0,0,0,0,75,0,0,75
BIHAR,MUZAFFARPUR RLY.,2010,0,0,0,0,0,0,0,1,0,0,1
BIHAR,NALANDA,2010,6,4,5,0,2,0,16,27,0,50,110
BIHAR,NAUGACHIA,2010,0,0,0,0,0,0,0,32,0,0,32
BIHAR,NAWADAH,2010,0,0,0,0,0,0,0,27,0,0,27
BIHAR,PATNA,2010,0,2,0,0,0,2,18,105,0,83,210
BIHAR,PATNA RLY.,2010,0,0,0,0,0,0,0,1,0,0,1
BIHAR,PURNEA,2010,0,0,0,0,0,0,10,25,0,15,50
BIHAR,ROHTAS,2010,0,0,0,0,0,0,34,106,0,60,200
BIHAR,SAHARSA,2010,1,0,0,0,0,0,11,55,0,0,67
BIHAR,SAMASTIPUR,2010,0,1,2,0,0,2,4,107,0,54,170
BIHAR,SARAN,2010,5,0,0,0,0,0,0,164,0,0,169
BIHAR,SHEIKHPURA,2010,0,0,0,0,0,0,0,48,0,0,48
BIHAR,SHEOHAR,2010,0,0,0,0,0,0,0,7,0,0,7
BIHAR,SITAMARHI,2010,0,0,0,0,0,0,0,42,0,0,42
BIHAR,SIWAN,2010,0,0,0,0,0,0,0,50,0,0,50
BIHAR,SUPAUL,2010,0,0,0,0,0,0,0,19,0,0,19
BIHAR,VAISHALI,2010,2,0,1,0,0,0,0,133,0,130,266
BIHAR,TOTAL,2010,24,16,20,0,6,15,351,2548,0,536,3516
CHHATTISGARH,BALRAMPUR,2010,0,1,0,0,0,0,1,0,0,5,7
CHHATTISGARH,BILASPUR,2010,1,0,0,0,0,1,2,0,0,17,21
CHHATTISGARH,BIZAPUR,2010,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DANTEWADA,2010,0,0,0,0,0,0,0,0,0,1,1
CHHATTISGARH,DHAMTARI,2010,0,2,0,0,0,0,1,0,0,6,9
CHHATTISGARH,DURG,2010,0,7,0,0,0,0,0,0,0,12,19
CHHATTISGARH,GRP RAIPUR,2010,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JAGDALPUR,2010,0,2,0,0,0,0,0,0,0,3,5
CHHATTISGARH,JANJGIR,2010,2,8,0,0,0,0,1,1,0,37,49
CHHATTISGARH,JASHPUR,2010,1,2,0,0,0,0,0,0,0,3,6
CHHATTISGARH,KABIRDHAM,2010,1,1,0,0,0,0,0,0,0,13,15
CHHATTISGARH,KANKER,2010,0,0,0,0,0,0,0,0,0,5,5
CHHATTISGARH,KORBA,2010,2,1,0,0,0,0,1,0,0,13,17
CHHATTISGARH,KORIYA,2010,0,3,0,0,0,0,0,0,0,10,13
CHHATTISGARH,MAHASAMUND,2010,0,1,0,0,0,0,0,0,0,4,5
CHHATTISGARH,NARAYANPUR,2010,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIGARH,2010,0,1,0,0,0,1,2,0,0,17,21
CHHATTISGARH,RAIPUR,2010,0,9,0,0,0,0,1,0,0,32,42
CHHATTISGARH,RAJNANDGAON,2010,1,4,0,0,0,0,0,0,0,22,27
CHHATTISGARH,SARGUJA,2010,0,1,0,0,0,0,0,0,0,3,4
CHHATTISGARH,SURAJPUR,2010,0,1,0,0,0,0,2,0,0,2,5
CHHATTISGARH,TOTAL,2010,8,44,0,0,0,2,11,1,0,205,271
GOA,NORTH GOA,2010,0,0,0,0,0,0,0,1,0,0,1
GOA,SOUTH GOA,2010,0,0,0,0,0,0,0,0,0,0,0
GOA,TOTAL,2010,0,0,0,0,0,0,0,1,0,0,1
GUJARAT,AHMEDABAD COMMR.,2010,5,5,3,0,0,0,14,45,0,21,93
GUJARAT,AHMEDABAD RURAL,2010,0,1,0,0,0,0,6,38,0,14,59
GUJARAT,AHWA-DANG,2010,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,AMRELI,2010,0,0,0,0,1,0,7,21,0,0,29
GUJARAT,ANAND,2010,0,2,0,0,0,0,4,24,0,10,40
GUJARAT,BHARUCH,2010,1,0,0,0,0,0,2,2,0,0,5
GUJARAT,BHAVNAGAR,2010,0,0,0,0,2,0,15,12,0,25,54
GUJARAT,CID CRIME,2010,1,0,0,0,0,0,0,0,0,0,1
GUJARAT,DAHOD,2010,0,0,0,0,0,0,1,0,0,1,2
GUJARAT,GANDHINAGAR,2010,0,2,1,0,1,0,13,0,0,13,30
GUJARAT,HIMATNAGAR,2010,1,0,0,0,1,0,13,0,0,4,19
GUJARAT,JAMNAGAR,2010,0,3,0,0,2,0,16,4,0,28,53
GUJARAT,JUNAGADH,2010,0,3,3,0,1,0,13,8,0,60,88
GUJARAT,KHEDA NORTH,2010,0,0,0,0,0,1,1,17,0,13,32
GUJARAT,KUTCH,2010,1,2,1,0,0,0,11,6,0,41,62
GUJARAT,MEHSANA,2010,0,2,0,0,1,0,7,0,0,41,51
GUJARAT,NARMADA,2010,0,0,0,0,0,0,0,1,0,0,1
GUJARAT,NAVSARI,2010,0,0,0,0,0,0,0,0,0,5,5
GUJARAT,PALANPUR,2010,1,5,8,1,6,2,90,0,0,26,139
GUJARAT,PANCHMAHAL,2010,1,0,1,0,0,0,2,1,0,6,11
GUJARAT,PATAN,2010,0,2,3,2,0,0,9,2,0,26,44
GUJARAT,PORBANDAR,2010,0,0,0,0,0,0,1,0,0,3,4
GUJARAT,RAJKOT COMMR.,2010,0,1,2,0,1,0,2,2,0,10,18
GUJARAT,RAJKOT RURAL,2010,0,1,1,1,1,0,12,0,0,14,30
GUJARAT,SURAT COMMR.,2010,0,0,0,0,0,0,2,5,0,1,8
GUJARAT,SURAT RURAL,2010,0,1,2,0,0,0,0,1,0,2,6
GUJARAT,SURENDRANAGAR,2010,3,4,1,1,3,1,43,6,0,10,72
GUJARAT,TAPI,2010,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,VADODARA COMMR.,2010,0,0,1,0,0,0,3,5,0,7,16
GUJARAT,VADODARA RURAL,2010,1,0,1,0,0,0,3,20,0,3,28
GUJARAT,VALSAD,2010,0,0,0,1,0,0,0,0,0,6,7
GUJARAT,W.RLY,2010,0,0,0,0,0,0,1,0,0,0,1
GUJARAT,TOTAL,2010,15,34,28,6,20,4,291,220,0,390,1008
HARYANA,AMBALA,2010,1,1,2,0,0,0,14,16,0,3,37
HARYANA,BHIWANI,2010,1,2,3,0,0,0,0,0,0,14,20
HARYANA,FARIDABAD,2010,0,4,0,0,0,0,0,0,0,16,20
HARYANA,FATEHABAD,2010,0,2,0,0,0,0,0,5,0,2,9
HARYANA,GRP,2010,1,0,0,0,0,0,0,0,0,2,3
HARYANA,GURGAON,2010,1,5,1,0,0,0,1,17,0,9,34
HARYANA,HISSAR,2010,2,1,1,0,0,0,1,7,0,8,20
HARYANA,JHAJJAR,2010,1,0,3,0,0,0,1,0,0,4,9
HARYANA,JIND,2010,0,1,0,0,0,0,0,5,0,4,10
HARYANA,KAITHAL,2010,0,2,0,0,0,0,0,0,0,2,4
HARYANA,KARNAL,2010,2,2,1,0,0,0,2,0,0,6,13
HARYANA,KURUKSHETRA,2010,1,2,0,0,0,0,1,2,0,7,13
HARYANA,MAHENDRAGARH,2010,0,3,3,0,0,1,3,17,0,19,46
HARYANA,MEWAT,2010,0,0,1,0,0,0,0,3,0,1,5
HARYANA,PALWAL,2010,1,2,1,0,0,1,3,23,0,15,46
HARYANA,PANCHKULA,2010,0,0,0,0,0,0,0,0,0,0,0
HARYANA,PANIPAT,2010,1,1,4,0,3,0,3,5,0,3,20
HARYANA,REWARI,2010,0,2,1,0,0,0,3,12,0,3,21
HARYANA,ROHTAK,2010,0,3,0,0,0,0,1,0,0,6,10
HARYANA,SIRSA,2010,0,0,2,0,0,0,3,9,0,0,14
HARYANA,SONIPAT,2010,1,2,0,0,0,0,3,1,0,8,15
HARYANA,YAMUNANAGAR,2010,0,2,0,0,0,0,0,9,0,0,11
HARYANA,TOTAL,2010,13,37,23,0,3,2,39,131,0,132,380
HIMACHAL PRADESH,BADDIPOLICEDIST,2010,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,BILASPUR,2010,0,0,0,0,0,0,0,6,0,3,9
HIMACHAL PRADESH,CHAMBA,2010,0,0,0,0,0,0,0,6,0,0,6
HIMACHAL PRADESH,CID,2010,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,G.R.P.,2010,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2010,0,0,0,0,0,0,0,20,0,0,20
HIMACHAL PRADESH,KANGRA,2010,0,1,0,0,0,0,0,15,0,0,16
HIMACHAL PRADESH,KINNAUR,2010,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,KULLU,2010,0,0,0,0,0,0,0,2,0,2,4
HIMACHAL PRADESH,LAHAUL-SPITI,2010,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,MANDI,2010,0,0,0,0,0,0,1,4,0,7,12
HIMACHAL PRADESH,SHIMLA,2010,0,2,0,0,0,0,0,10,1,0,13
HIMACHAL PRADESH,SIRMAUR,2010,0,2,0,0,0,0,1,3,0,2,8
HIMACHAL PRADESH,SOLAN,2010,0,0,0,0,0,0,0,2,0,7,9
HIMACHAL PRADESH,UNA,2010,0,0,0,0,0,0,0,4,0,0,4
HIMACHAL PRADESH,TOTAL,2010,0,5,0,0,0,0,2,72,1,21,101
JAMMU & KASHMIR,ANANTNAG,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,AWANTIPORA,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BANDIPORA,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BARAMULLA,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BUDGAM,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,C.B.KASHMIR,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME JAMMU,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,DODA,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,GANDERBAL,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,HANDWARA,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KARGIL,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KATHUA,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KISHTWAR,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KULGAM,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KUPWARA,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,LEH,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,POONCH,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,PULWAMA,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAILWAYS,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAILWAYSKMR,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAJOURI,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAMBAN,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,REASI,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SAMBA,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SHOPIAN,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SOPORE,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SRINAGAR,2010,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,UDHAMPUR,2010,0,0,0,0,0,0,0,0,1,0,1
JAMMU & KASHMIR,TOTAL,2010,0,0,0,0,0,0,0,0,1,0,1
JHARKHAND,BOKARO,2010,0,0,0,0,0,0,0,18,0,0,18
JHARKHAND,CHAIBASA,2010,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,CHATRA,2010,0,0,0,0,0,0,0,9,0,0,9
JHARKHAND,DEOGHAR,2010,0,1,0,0,0,0,3,10,0,10,24
JHARKHAND,DHANBAD,2010,0,1,0,0,0,0,3,15,0,11,30
JHARKHAND,DHANBAD RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,DUMKA,2010,0,0,1,0,0,0,1,4,0,2,8
JHARKHAND,GARHWA,2010,0,0,0,4,0,0,0,12,0,12,28
JHARKHAND,GIRIDIH,2010,0,0,0,0,0,0,0,29,0,0,29
JHARKHAND,GODDA,2010,0,0,0,0,0,0,0,11,0,0,11
JHARKHAND,GUMLA,2010,0,1,0,0,0,0,1,0,0,0,2
JHARKHAND,HAZARIBAGH,2010,0,2,1,0,0,0,40,40,0,0,83
JHARKHAND,JAMSHEDPUR,2010,4,3,3,2,1,0,52,7,0,102,174
JHARKHAND,JAMSHEDPUR RLY.,2010,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,JAMTARA,2010,0,0,0,0,0,0,0,13,0,9,22
JHARKHAND,KHUNTI,2010,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,KODERMA,2010,0,2,0,0,0,0,5,19,0,12,38
JHARKHAND,LATEHAR,2010,0,0,0,0,0,0,0,6,0,6,12
JHARKHAND,LOHARDAGGA,2010,0,0,0,1,0,0,8,1,0,0,10
JHARKHAND,PAKUR,2010,0,0,0,0,0,0,0,1,0,0,1
JHARKHAND,PALAMU,2010,0,0,0,0,0,0,16,16,0,0,32
JHARKHAND,RAMGARH,2010,0,0,0,0,0,0,0,20,0,0,20
JHARKHAND,RANCHI,2010,0,0,0,0,0,0,1,3,0,0,4
JHARKHAND,SAHEBGANJ,2010,0,0,0,0,0,0,3,6,0,2,11
JHARKHAND,SARAIKELA,2010,0,0,0,0,0,0,2,5,0,4,11
JHARKHAND,SIMDEGA,2010,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,TOTAL,2010,4,10,5,7,1,0,135,245,0,170,577
KARNATAKA,BAGALKOT,2010,0,1,1,0,1,0,8,30,0,22,63
KARNATAKA,BANGALORE COMMR.,2010,1,1,3,0,0,0,2,82,0,11,100
KARNATAKA,BANGALORE RURAL,2010,0,0,0,0,0,0,0,47,4,57,108
KARNATAKA,BELGAUM,2010,4,2,0,0,0,0,0,57,0,0,63
KARNATAKA,BELLARY,2010,0,0,0,0,0,0,0,26,4,0,30
KARNATAKA,BIDAR,2010,0,0,1,0,0,1,12,26,0,12,52
KARNATAKA,BIJAPUR,2010,1,4,0,1,1,0,49,64,0,8,128
KARNATAKA,CBPURA,2010,0,0,0,0,0,0,0,54,0,54,108
KARNATAKA,CHAMARAJNAGAR,2010,0,0,0,0,0,0,0,19,0,19,38
KARNATAKA,CHICKMAGALUR,2010,0,2,0,1,0,0,0,39,0,39,81
KARNATAKA,CHITRADURGA,2010,0,1,1,0,0,0,12,45,9,19,87
KARNATAKA,DAKSHIN KANNADA,2010,0,3,1,0,0,0,2,42,0,42,90
KARNATAKA,DAVANAGERE,2010,0,0,0,0,0,0,0,29,0,29,58
KARNATAKA,DHARWAD COMMR.,2010,0,0,0,0,0,0,0,5,0,5,10
KARNATAKA,DHARWAD RURAL,2010,0,0,0,0,0,0,0,17,0,17,34
KARNATAKA,GADAG,2010,0,0,0,0,0,0,0,10,0,14,24
KARNATAKA,GULBARGA,2010,4,1,5,0,0,0,64,89,0,20,183
KARNATAKA,HASSAN,2010,0,0,0,0,0,0,0,70,0,70,140
KARNATAKA,HAVERI,2010,0,0,0,0,0,0,0,17,0,15,32
KARNATAKA,K.G.F.,2010,0,0,0,0,0,0,0,7,3,7,17
KARNATAKA,KODAGU,2010,0,4,0,0,2,0,28,2,0,12,48
KARNATAKA,KOLAR,2010,1,3,0,0,0,0,0,59,0,63,126
KARNATAKA,KOPPAL,2010,0,0,0,0,0,0,0,23,0,0,23
KARNATAKA,MANDYA,2010,1,1,0,0,0,0,0,83,0,85,170
KARNATAKA,MYSORE COMMR.,2010,0,0,0,0,0,0,0,12,0,0,12
KARNATAKA,MYSORE RURAL,2010,1,0,0,0,0,0,0,75,2,75,153
KARNATAKA,RAICHUR,2010,0,2,0,0,0,0,0,50,10,0,62
KARNATAKA,RAILWAYS,2010,0,0,0,0,0,0,0,0,0,0,0
KARNATAKA,RAMANAGAR,2010,2,0,2,0,0,0,18,57,0,13,92
